I, J, U, V, Uerr, Verr 
181,71,14.6508,-16.7112,0.9935,1.0072
181,72,14.6508,-16.7112,0.9935,1.0072
181,73,14.6508,-16.7112,0.9935,1.0072
181,74,14.6508,-16.7112,0.9935,1.0072
181,75,18.0284,-11.7551,0.9905,1.0102
181,76,18.0284,-11.7551,0.9905,1.0102
181,77,18.0284,-11.7551,0.9905,1.0102
181,78,18.0284,-11.7551,0.9905,1.0102
181,79,12.3363,-14.1159,1.0796,0.9683
181,80,12.3363,-14.1159,1.0796,0.9683
181,81,12.3363,-14.1159,1.0796,0.9683
181,82,12.3363,-14.1159,1.0796,0.9683
181,83,5.6704,-18.4541,1.0468,0.9595
181,84,5.6704,-18.4541,1.0468,0.9595
181,85,5.6704,-18.4541,1.0468,0.9595
181,86,5.6704,-18.4541,1.0468,0.9595
181,87,14.5019,-24.6621,1.0400,0.9662
181,88,14.5019,-24.6621,1.0400,0.9662
181,89,14.5019,-24.6621,1.0400,0.9662
181,90,14.5019,-24.6621,1.0400,0.9662
181,91,25.5220,-35.4847,0.9824,1.0196
181,92,25.5220,-35.4847,0.9824,1.0196
181,93,25.5220,-35.4847,0.9824,1.0196
181,94,25.5220,-35.4847,0.9824,1.0196
181,95,27.2502,-38.5913,0.9871,1.0149
181,96,27.2502,-38.5913,0.9871,1.0149
181,97,27.2502,-38.5913,0.9871,1.0149
181,98,27.2502,-38.5913,0.9871,1.0149
181,99,16.1539,-36.8080,0.9922,1.0098
181,100,16.1539,-36.8080,0.9922,1.0098
181,101,16.1539,-36.8080,0.9922,1.0098
181,102,16.1539,-36.8080,0.9922,1.0098
181,103,15.8076,-41.1469,0.9922,1.0098
181,104,15.8076,-41.1469,0.9922,1.0098
181,105,15.8076,-41.1469,0.9922,1.0098
181,106,15.8076,-41.1469,0.9922,1.0098
181,107,19.1671,-40.6015,0.9922,1.0098
181,108,19.1671,-40.6015,0.9922,1.0098
181,109,19.1671,-40.6015,0.9922,1.0098
181,110,19.1671,-40.6015,0.9922,1.0098
181,111,16.0512,-37.0769,0.9976,1.0044
181,112,16.0512,-37.0769,0.9976,1.0044
181,113,16.0512,-37.0769,0.9976,1.0044
181,114,16.0512,-37.0769,0.9976,1.0044
181,115,7.6470,-34.0865,1.0031,0.9989
181,116,7.6470,-34.0865,1.0031,0.9989
181,117,7.6470,-34.0865,1.0031,0.9989
181,118,7.6470,-34.0865,1.0031,0.9989
181,119,-4.7381,-56.1854,1.0326,0.9958
181,120,-4.7381,-56.1854,1.0326,0.9958
181,121,-4.7381,-56.1854,1.0326,0.9958
181,122,-4.7381,-56.1854,1.0326,0.9958
182,67,34.2314,-12.8391,1.0001,1.0007
182,68,34.2314,-12.8391,1.0001,1.0007
182,69,34.2314,-12.8391,1.0001,1.0007
182,70,34.2314,-12.8391,1.0001,1.0007
182,71,14.6508,-16.7112,0.9935,1.0072
182,72,14.6508,-16.7112,0.9935,1.0072
182,73,14.6508,-16.7112,0.9935,1.0072
182,74,14.6508,-16.7112,0.9935,1.0072
182,75,18.0284,-11.7551,0.9905,1.0102
