I, J, U, V, Uerr, Verr 
172,117,13.8519,-27.8636,1.0299,1.1524
172,118,13.8519,-27.8636,1.0299,1.1524
173,75,41.4089,-7.6303,1.3750,2.4643
173,76,41.4089,-7.6303,1.3750,2.4643
173,77,41.4089,-7.6303,1.3750,2.4643
173,78,41.4089,-7.6303,1.3750,2.4643
173,83,24.8243,16.0032,2.0539,1.7853
173,84,24.8243,16.0032,2.0539,1.7853
173,85,24.8243,16.0032,2.0539,1.7853
173,86,24.8243,16.0032,2.0539,1.7853
173,87,16.8299,21.3265,0.9783,1.0237
173,88,16.8299,21.3265,0.9783,1.0237
173,89,16.8299,21.3265,0.9783,1.0237
173,90,16.8299,21.3265,0.9783,1.0237
173,91,24.3477,37.1474,0.8896,1.1977
173,92,24.3477,37.1474,0.8896,1.1977
173,93,24.3477,37.1474,0.8896,1.1977
173,94,24.3477,37.1474,0.8896,1.1977
173,95,34.5433,33.5417,0.9824,1.0196
173,96,34.5433,33.5417,0.9824,1.0196
173,97,34.5433,33.5417,0.9824,1.0196
173,98,34.5433,33.5417,0.9824,1.0196
173,99,31.9658,16.2514,0.9494,1.1379
173,100,31.9658,16.2514,0.9494,1.1379
173,101,31.9658,16.2514,0.9494,1.1379
173,102,31.9658,16.2514,0.9494,1.1379
173,103,17.2955,-17.9507,0.9708,1.0576
173,104,17.2955,-17.9507,0.9708,1.0576
173,105,17.2955,-17.9507,0.9708,1.0576
173,106,17.2955,-17.9507,0.9708,1.0576
173,107,15.4591,-19.2167,0.9841,1.1032
173,108,15.4591,-19.2167,0.9841,1.1032
173,109,15.4591,-19.2167,0.9841,1.1032
173,110,15.4591,-19.2167,0.9841,1.1032
173,111,14.8938,-23.6461,0.9841,1.1032
173,112,14.8938,-23.6461,0.9841,1.1032
173,113,14.8938,-23.6461,0.9841,1.1032
173,114,14.8938,-23.6461,0.9841,1.1032
173,115,13.8519,-27.8636,1.0299,1.1524
173,116,13.8519,-27.8636,1.0299,1.1524
173,117,13.8519,-27.8636,1.0299,1.1524
173,118,13.8519,-27.8636,1.0299,1.1524
174,75,41.4089,-7.6303,1.3750,2.4643
174,76,41.4089,-7.6303,1.3750,2.4643
174,77,41.4089,-7.6303,1.3750,2.4643
174,78,41.4089,-7.6303,1.3750,2.4643
174,83,24.8243,16.0032,2.0539,1.7853
174,84,24.8243,16.0032,2.0539,1.7853
174,85,24.8243,16.0032,2.0539,1.7853
174,86,24.8243,16.0032,2.0539,1.7853
174,87,16.8299,21.3265,0.9783,1.0237
174,88,16.8299,21.3265,0.9783,1.0237
174,89,16.8299,21.3265,0.9783,1.0237
174,90,16.8299,21.3265,0.9783,1.0237
174,91,17.4723,25.3225,0.9824,1.0196
174,92,17.4723,25.3225,0.9824,1.0196
174,93,17.4723,25.3225,0.9824,1.0196
174,94,17.4723,25.3225,0.9824,1.0196
174,95,26.5322,13.6857,0.9824,1.0196
174,96,26.5322,13.6857,0.9824,1.0196
174,97,26.5322,13.6857,0.9824,1.0196
174,98,26.5322,13.6857,0.9824,1.0196
174,99,28.6904,-5.4069,0.9922,1.0098
174,100,28.6904,-5.4069,0.9922,1.0098
174,101,28.6904,-5.4069,0.9922,1.0098
174,102,28.6904,-5.4069,0.9922,1.0098
174,103,20.0985,-8.8248,0.9922,1.0098
174,104,20.0985,-8.8248,0.9922,1.0098
174,105,20.0985,-8.8248,0.9922,1.0098
174,106,20.0985,-8.8248,0.9922,1.0098
174,107,16.8920,-19.9258,0.9922,1.0098
174,108,16.8920,-19.9258,0.9922,1.0098
174,109,16.8920,-19.9258,0.9922,1.0098
174,110,16.8920,-19.9258,0.9922,1.0098
174,111,13.7621,-22.6648,0.9909,1.0375
174,112,13.7621,-22.6648,0.9909,1.0375
174,113,13.7621,-22.6648,0.9909,1.0375
174,114,13.7621,-22.6648,0.9909,1.0375
174,115,10.8843,-24.2585,1.0206,1.0667
174,116,10.8843,-24.2585,1.0206,1.0667
174,117,10.8843,-24.2585,1.0206,1.0667
174,118,10.8843,-24.2585,1.0206,1.0667
174,119,11.2683,-26.3779,1.0845,1.0978
174,120,11.2683,-26.3779,1.0845,1.0978
174,121,11.2683,-26.3779,1.0845,1.0978
174,122,11.2683,-26.3779,1.0845,1.0978
175,75,41.4089,-7.6303,1.3750,2.4643
175,76,41.4089,-7.6303,1.3750,2.4643
175,77,41.4089,-7.6303,1.3750,2.4643
175,78,41.4089,-7.6303,1.3750,2.4643
175,83,24.8243,16.0032,2.0539,1.7853
175,84,24.8243,16.0032,2.0539,1.7853
175,85,24.8243,16.0032,2.0539,1.7853
175,86,24.8243,16.0032,2.0539,1.7853
175,87,16.8299,21.3265,0.9783,1.0237
175,88,16.8299,21.3265,0.9783,1.0237
175,89,16.8299,21.3265,0.9783,1.0237
175,90,16.8299,21.3265,0.9783,1.0237
175,91,17.4723,25.3225,0.9824,1.0196
175,92,17.4723,25.3225,0.9824,1.0196
175,93,17.4723,25.3225,0.9824,1.0196
175,94,17.4723,25.3225,0.9824,1.0196
175,95,26.5322,13.6857,0.9824,1.0196
175,96,26.5322,13.6857,0.9824,1.0196
175,97,26.5322,13.6857,0.9824,1.0196
175,98,26.5322,13.6857,0.9824,1.0196
175,99,28.6904,-5.4069,0.9922,1.0098
175,100,28.6904,-5.4069,0.9922,1.0098
175,101,28.6904,-5.4069,0.9922,1.0098
175,102,28.6904,-5.4069,0.9922,1.0098
175,103,20.0985,-8.8248,0.9922,1.0098
175,104,20.0985,-8.8248,0.9922,1.0098
175,105,20.0985,-8.8248,0.9922,1.0098
175,106,20.0985,-8.8248,0.9922,1.0098
